agbd_observed,agb_predicted,residual,abs_residual,pct_error
15.312791,60.389755,45.076964378356934,45.076964378356934,294.3745836998747
75.849785,126.00246,50.152671813964844,50.152671813964844,66.12104689873034
112.922165,158.55965,45.637481689453125,45.637481689453125,40.41499002698073
139.80518,156.14517,16.339996337890625,16.339996337890625,11.687690564087161
182.19765,120.44678,-61.75086975097656,61.75086975097656,-33.89224325101828
155.2054,151.71626,-3.4891357421875,3.4891357421875,-2.248076274774884
200.96738,158.44067,-42.526702880859375,42.526702880859375,-21.160998156651655
235.83308,148.06935,-87.76373291015625,87.76373291015625,-37.2143430353238
161.69518,145.93042,-15.764755249023438,15.764755249023438,-9.749675729261181
128.89119,180.6731,51.78190612792969,51.78190612792969,40.17489969531242
281.46994,183.23839,-98.23155212402344,98.23155212402344,-34.89948236009449
135.14902,196.18813,61.03910827636719,61.03910827636719,45.164300473991226
110.32256,197.23756,86.91500091552734,86.91500091552734,78.78261564726738
267.07242,229.13045,-37.94197082519531,37.94197082519531,-14.206622712702119
217.70174,236.82666,19.124923706054688,19.124923706054688,8.784920147125234
158.21704,152.88222,-5.3348236083984375,5.3348236083984375,-3.371838819733449
156.99814,180.24509,23.2469482421875,23.2469482421875,14.807148973226825
177.42294,184.91405,7.4911041259765625,7.4911041259765625,4.222173296444061
106.46601,151.36517,44.89916229248047,44.89916229248047,42.17229691502792
103.67837,168.33011,64.65174102783203,64.65174102783203,62.35798509875137
201.17836,193.59972,-7.578643798828125,7.578643798828125,-3.7671267423494013
208.1489,194.14178,-14.007110595703125,14.007110595703125,-6.729370616144596
24.494751,31.95156,7.456808090209961,7.456808090209961,30.44247356237635
47.711536,88.67727,40.96573257446289,40.96573257446289,85.86127309882322
143.86069,134.3185,-9.542190551757812,9.542190551757812,-6.632938250035479
106.45872,92.15843,-14.300285339355469,14.300285339355469,-13.432704898042871
171.05283,129.10704,-41.94578552246094,41.94578552246094,-24.522123674344908
200.71936,128.0236,-72.69575500488281,72.69575500488281,-36.217609939347795
250.72276,192.9021,-57.82066345214844,57.82066345214844,-23.061593110299345
114.702965,177.32353,62.620567321777344,62.620567321777344,54.59367806263884
158.22992,199.20236,40.972442626953125,40.972442626953125,25.89424476332905
148.17746,200.27982,52.10235595703125,52.10235595703125,35.16213333432191
121.27108,208.27753,87.0064468383789,87.0064468383789,71.74542094134704
302.22784,231.89407,-70.33377075195312,70.33377075195312,-23.27177065012609
164.05217,171.16962,7.1174468994140625,7.1174468994140625,4.338526523665971
99.18632,152.27399,53.087669372558594,53.087669372558594,53.52317813655409
165.87476,166.39642,0.52166748046875,0.52166748046875,0.31449479926349266
262.23477,169.35454,-92.88023376464844,92.88023376464844,-35.41873305070495
141.00702,138.20023,-2.806793212890625,2.806793212890625,-1.990534394628481
138.17761,166.58913,28.411514282226562,28.411514282226562,20.561590121833895
185.63345,144.94202,-40.691436767578125,40.691436767578125,-21.9203144848366
